127.0.0.1 - - [13/Jan/2026:07:31:16 +0000] "GET /bienvenido-a-sanacin-alternativa HTTP/1.0" 404 207 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
127.0.0.1 - - [13/Jan/2026:15:33:53 +0000] "GET /frases/editar?id=23 HTTP/1.0" 200 2977 "https://sanacionalternativa.com.mx/frases" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [13/Jan/2026:15:33:53 +0000] "GET /static/css/sanacion.css HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/frases/editar?id=23" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [13/Jan/2026:15:33:53 +0000] "GET /static/img/fondo01.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/frases/editar?id=23" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [13/Jan/2026:15:33:56 +0000] "GET /frases/nueva HTTP/1.0" 200 393 "https://sanacionalternativa.com.mx/frases" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [13/Jan/2026:18:41:27 +0000] "GET / HTTP/1.0" 302 199 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [13/Jan/2026:18:41:28 +0000] "GET /index HTTP/1.0" 200 10951 "https://sanacionalternativa.com.mx/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [13/Jan/2026:18:41:38 +0000] "GET /favicon.ico HTTP/1.0" 404 207 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [13/Jan/2026:21:01:49 +0000] "GET /robots.txt HTTP/1.0" 404 207 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; robots.txt; +https://openai.com/searchbot"
127.0.0.1 - - [13/Jan/2026:21:49:58 +0000] "GET / HTTP/1.0" 302 199 "-" "Mozilla/5.0"
127.0.0.1 - - [13/Jan/2026:21:49:58 +0000] "GET /index HTTP/1.0" 200 10951 "-" "Mozilla/5.0"
127.0.0.1 - - [14/Jan/2026:00:23:26 +0000] "GET / HTTP/1.0" 302 199 "-" "Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity"
127.0.0.1 - - [14/Jan/2026:00:23:27 +0000] "GET /index HTTP/1.0" 200 10951 "-" "Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity"
127.0.0.1 - - [14/Jan/2026:00:47:28 +0000] "HEAD / HTTP/1.0" 302 0 "-" "Go-http-client/1.1"
127.0.0.1 - - [14/Jan/2026:00:47:29 +0000] "HEAD /index HTTP/1.0" 200 0 "https://sanacionalternativa.com.mx.:443/" "Go-http-client/1.1"
127.0.0.1 - - [14/Jan/2026:05:16:45 +0000] "GET / HTTP/1.0" 302 199 "http://72.62.83.15:80/" "Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity"
127.0.0.1 - - [14/Jan/2026:05:16:46 +0000] "GET /index HTTP/1.0" 200 10951 "-" "Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity"
127.0.0.1 - - [14/Jan/2026:05:58:10 +0000] "GET / HTTP/1.0" 302 199 "https://sanacionalternativa.com.mx/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0; 360Spider"
127.0.0.1 - - [14/Jan/2026:05:58:26 +0000] "GET /index HTTP/1.0" 200 10951 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0; 360Spider"
127.0.0.1 - - [14/Jan/2026:10:31:21 +0000] "GET /robots.txt HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:10:31:31 +0000] "GET / HTTP/1.0" 302 199 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:10:31:32 +0000] "GET /index HTTP/1.0" 200 10951 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:15:00:10 +0000] "GET /robots.txt HTTP/1.0" 404 207 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
127.0.0.1 - - [14/Jan/2026:15:00:13 +0000] "GET / HTTP/1.0" 302 199 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
127.0.0.1 - - [14/Jan/2026:15:00:21 +0000] "GET /robots.txt HTTP/1.0" 404 207 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
127.0.0.1 - - [14/Jan/2026:16:54:25 +0000] "GET /robots.txt HTTP/1.0" 404 207 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
127.0.0.1 - - [14/Jan/2026:17:22:54 +0000] "GET / HTTP/1.0" 302 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:17:22:55 +0000] "GET /index HTTP/1.0" 200 10951 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:17:22:55 +0000] "GET /static/img/fondo03.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:17:22:55 +0000] "GET /static/anuncios/imagen01.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:17:22:55 +0000] "GET /static/anuncios/imagen03.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:17:22:55 +0000] "GET /static/img/fondo01.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:17:22:55 +0000] "GET /static/anuncios/imagen02.jpg HTTP/1.0" 304 0 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:18:29:01 +0000] "GET / HTTP/1.0" 302 199 "https://sanacionalternativa.com.mx/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0; 360Spider"
127.0.0.1 - - [14/Jan/2026:18:29:02 +0000] "GET /index HTTP/1.0" 200 10951 "https://sanacionalternativa.com.mx/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0; 360Spider"
127.0.0.1 - - [14/Jan/2026:18:34:10 +0000] "GET /favicon.ico HTTP/1.0" 404 207 "-" "Mozilla/5.077692140 Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [14/Jan/2026:18:34:12 +0000] "GET / HTTP/1.0" 302 199 "-" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Mobile Safari/537.36"
127.0.0.1 - - [14/Jan/2026:18:34:13 +0000] "GET /index HTTP/1.0" 200 10951 "-" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Mobile Safari/537.36"
127.0.0.1 - - [14/Jan/2026:18:35:59 +0000] "GET / HTTP/1.0" 302 199 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:18:35:59 +0000] "GET /index HTTP/1.0" 200 10951 "-" "Mozilla/5.0 (PLAYSTATION 3; 2.00)"
127.0.0.1 - - [14/Jan/2026:18:35:59 +0000] "GET / HTTP/1.0" 302 199 "http://sanacionalternativa.com.mx" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.34 (KHTML, like Gecko) QupZilla/1.2.0 Safari/534.34"
127.0.0.1 - - [14/Jan/2026:18:35:59 +0000] "GET /index HTTP/1.0" 200 10951 "https://sanacionalternativa.com.mx/" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.34 (KHTML, like Gecko) QupZilla/1.2.0 Safari/534.34"
127.0.0.1 - - [14/Jan/2026:18:53:19 +0000] "GET /robots.txt HTTP/1.0" 404 207 "-" "Mozilla/5.0 (compatible; MJ12bot/v2.0.4; http://mj12bot.com/)"
127.0.0.1 - - [14/Jan/2026:18:53:19 +0000] "GET / HTTP/1.0" 302 199 "-" "Mozilla/5.0 (compatible; MJ12bot/v2.0.4; http://mj12bot.com/)"
127.0.0.1 - - [14/Jan/2026:18:53:19 +0000] "GET /index HTTP/1.0" 200 10951 "-" "Mozilla/5.0 (compatible; MJ12bot/v2.0.4; http://mj12bot.com/)"
127.0.0.1 - - [14/Jan/2026:19:17:55 +0000] "GET /sitemap.txt HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:19:51:03 +0000] "GET /sitemap.xml HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:20:11:09 +0000] "GET /index HTTP/1.0" 200 10951 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
127.0.0.1 - - [14/Jan/2026:20:22:53 +0000] "GET /sitemaps.xml HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:20:44:27 +0000] "GET /sitemap_index.xml HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:21:02:57 +0000] "GET /robots.txt HTTP/1.0" 404 207 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; robots.txt; +https://openai.com/searchbot"
127.0.0.1 - - [14/Jan/2026:21:02:57 +0000] "GET /sitemap.xml HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)"
127.0.0.1 - - [14/Jan/2026:21:03:43 +0000] "GET /robots.txt HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:21:41:43 +0000] "GET /sitemap_index.xml HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [14/Jan/2026:21:56:41 +0000] "GET /atom.xml HTTP/1.0" 404 207 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
